#	sequences per sample	iteration	Feces150	Feces171	Feces235	Feces238	Feces240	Feces241	Feces242	Feces243	Feces244	Feces245	Feces246	Feces247	Feces248	Feces249	Feces250	Feces251	Feces252	Feces288	Feces294	Feces309	Feces314	Feces32	Feces352	Feces386	Feces45	Feces501	Feces54	Feces599	Feces641	Feces659
alpha_rarefaction_670_5.txt	670	5	18.6314	18.76957	23.16025	22.97616	20.66679	20.05778	18.56966	21.91831	22.311	21.88051	20.65034	21.1827	16.86299	22.5058	23.35711	18.98782	13.51665	21.69333	19.98634	23.36188	20.68532	20.41945	22.34828	19.56261	22.38117	18.02247	18.84659	18.05247	17.58217	21.91604
alpha_rarefaction_670_6.txt	670	6	18.50884	18.9167	23.30767	22.488	19.12481	19.33156	18.16195	23.04589	20.85356	20.68927	20.31994	20.79691	17.1404	23.87919	21.63906	19.10736	11.3022	20.5125	20.7698	23.36887	21.32808	20.58821	20.77764	21.10784	19.36874	18.42508	18.76963	19.49502	17.83069	21.41568
alpha_rarefaction_670_7.txt	670	7	19.30197	19.08618	21.36358	22.31975	19.90746	20.14397	18.58373	22.01819	22.27589	22.24538	19.17507	20.10149	16.48625	23.26901	22.54155	21.53621	11.52562	21.04163	20.21113	25.00694	20.62634	22.14359	20.68717	19.10757	21.61505	18.27532	20.28407	18.49978	16.82207	20.7718
alpha_rarefaction_670_8.txt	670	8	19.88108	18.93239	20.92105	21.62568	20.08216	20.67392	18.92611	21.12443	20.99692	21.95904	20.25785	21.4962	16.00999	25.02631	21.34217	20.37343	12.04034	20.87686	18.35273	23.32116	19.64909	20.89803	20.61171	20.44603	20.7733	18.77953	20.03857	19.86476	17.33644	22.62497
alpha_rarefaction_670_9.txt	670	9	19.69608	18.73699	21.70685	21.60182	19.04209	19.22987	17.8122	22.19616	21.93885	21.77917	20.29569	21.94506	16.43646	23.13095	20.49882	18.69695	11.19553	22.29079	21.74406	24.09057	19.7051	22.13298	20.04727	20.04219	21.2983	17.68312	18.13841	19.3284	17.01685	22.24656
alpha_rarefaction_1000_0.txt	1000	0	23.35323	23.1654	26.01598	26.89632	23.18341	23.4721	22.45171	25.7437	25.74288	24.72199	24.55947	23.95169	19.78115	27.73556	27.08341	23.71458	13.67117	24.29053	24.27706	28.79997	23.7376	25.02022	24.82994	23.95104	24.20836	20.16316	22.02664	22.60696	20.79925	24.78206
alpha_rarefaction_1000_1.txt	1000	1	23.81839	21.47053	26.59592	26.39358	22.46926	23.50558	21.59856	27.34731	25.13804	26.32392	24.81054	24.3552	19.18067	26.26093	27.32112	22.22451	13.58897	24.69368	24.95766	28.75206	22.92726	24.49906	24.90482	23.30002	25.36866	21.03436	22.71549	21.53735	21.13027	26.09374
alpha_rarefaction_1000_2.txt	1000	2	23.18834	22.03239	27.00727	26.47044	23.46261	24.86103	20.70874	25.78525	25.42966	24.89921	24.55401	24.40388	20.04212	26.14379	25.45635	21.7091	14.07951	24.89486	24.40889	28.31028	23.89368	25.52449	24.26196	23.79671	24.28715	20.51584	22.98024	22.2467	19.60658	26.67509
alpha_rarefaction_1000_3.txt	1000	3	23.91039	21.25213	25.59124	26.99851	22.46829	23.25776	21.17059	25.13524	24.43074	23.81109	24.83328	24.36701	20.50727	26.3301	25.15305	22.78711	13.65073	23.42788	24.71367	26.96621	22.22367	24.57267	25.44313	22.70328	23.49685	21.20822	22.88312	22.29363	19.93333	25.60605
alpha_rarefaction_1000_4.txt	1000	4	24.24531	23.02938	26.5663	24.51713	22.80669	23.42838	21.12057	26.75417	24.80984	23.46544	26.20924	23.7442	20.17177	27.64675	27.4204	24.32414	14.116	25.62074	23.93562	29.11828	24.72877	25.97525	24.23187	23.56701	24.74894	21.05501	22.01044	22.37556	19.79493	27.03155
